Female,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Insurance Payout
0,0,1,0,0,0,0,0,2,17,121500,30.54682848,0.758400241,Commercial associate,Higher education,Civil marriage,House / apartment,Accountants,1412.390805
0,1,1,0,0,0,0,1,3,44,355500,41.67094465,0.788517218,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,0
0,1,0,1,1,0,0,0,2,22,270000,27.81713519,3.436073294,Commercial associate,Higher education,Married,House / apartment,Other,0
0,0,1,0,0,0,1,0,2,48,112500,57.69865227,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,5438.574407
0,0,1,0,0,0,1,0,1,59,351000,56.4227876,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,0
0,0,1,0,1,0,0,0,2,46,112500,49.77241148,7.59221613,Working,Secondary / secondary special,Married,House / apartment,Sales staff,3347.092926
1,1,0,0,0,0,0,2,4,10,112500,40.9508751,1.177300013,Working,Secondary / secondary special,Married,House / apartment,Sales staff,2064.058554
0,0,0,1,1,0,0,1,3,40,162000,41.44369836,6.127435882,Working,Secondary / secondary special,Married,Municipal apartment,Sales staff,460.0897127
0,0,1,0,1,0,0,2,4,23,157500,30.68919964,2.017837464,Working,Secondary / secondary special,Married,House / apartment,Sales staff,469.6753132
0,1,1,0,1,0,1,0,2,22,157500,62.36952162,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,3871.401941
1,1,1,0,1,1,0,1,3,17,450000,40.18152323,2.595535843,Commercial associate,Higher education,Married,House / apartment,Other,0
0,0,1,0,0,0,0,0,2,15,288000,54.38304688,12.18642409,Working,Secondary / secondary special,Married,House / apartment,Other,0
1,1,1,0,0,0,1,0,2,39,157500,62.56391302,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,3569.471614
0,0,1,1,1,0,0,0,2,28,252000,50.24606939,0.380569074,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,0
1,0,1,1,1,0,0,0,1,49,85500,45.29045771,23.92109352,State servant,Secondary / secondary special,Separated,Co-op apartment,Core staff,3862.753809
0,1,1,0,0,0,0,1,3,1,126000,22.09217164,1.366215596,Working,Secondary / secondary special,Married,House / apartment,Waiters/barmen staff,928.0267378
0,0,1,0,0,0,0,2,4,9,58500,38.9549409,16.29054669,Working,Higher education,Married,House / apartment,Core staff,4090.176988
0,0,1,0,0,0,0,1,3,16,157500,33.62149805,2.573632587,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,782.5936069
0,1,1,0,1,0,1,1,3,30,315000,55.90806108,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,1,0,1,3,43,112500,58.23801995,39.62572811,Working,Higher education,Married,House / apartment,High skill tech staff,4666.068957
1,1,1,0,0,0,0,0,2,24,405000,29.49273428,1.494897226,Working,Higher education,Married,House / apartment,Managers,0
0,0,1,0,0,0,1,0,1,52,81000,60.2914502,0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,6750.495065
0,0,1,0,0,0,0,1,3,20,135000,39.68869997,11.51563687,Working,Secondary / secondary special,Married,Rented apartment,Medicine staff,1539.044637
1,1,1,0,0,0,0,0,1,1,157500,22.17157094,2.839209566,Working,Secondary / secondary special,Single / not married,House / apartment,High skill tech staff,0
0,0,1,0,1,0,0,0,2,4,247500,42.60183303,10.09740104,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,0,1,1,1,0,0,1,41,180000,38.67841229,5.63461262,Working,Higher education,Separated,House / apartment,Accountants,0
1,0,1,1,1,0,0,0,2,30,135000,35.46410946,4.755744471,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,1373.562019
1,0,1,0,0,0,0,0,2,2,180000,56.71026784,4.438147258,Working,Secondary / secondary special,Married,House / apartment,Laborers,1193.613708
1,1,0,0,0,0,0,1,3,33,315000,42.16103,17.94698043,State servant,Secondary / secondary special,Married,Rented apartment,Managers,0
0,0,1,0,1,0,0,0,1,22,225000,40.53471324,4.961087497,Working,Secondary / secondary special,Separated,With parents,Sales staff,0
1,0,1,0,1,0,0,0,2,18,211500,25.50360377,5.01310773,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
1,1,1,0,0,1,0,1,3,31,270000,43.55736257,5.626398899,Commercial associate,Higher education,Married,House / apartment,Managers,0
0,0,1,1,1,0,0,2,4,24,121500,26.95195658,8.271217068,Working,Secondary / secondary special,Married,House / apartment,Laborers,1321.237632
0,0,1,0,0,1,0,1,3,20,90000,44.57312607,10.11382848,Working,Secondary / secondary special,Married,House / apartment,Sales staff,3583.581043
0,1,0,0,0,0,0,0,2,10,112500,46.98796005,0.580436285,Commercial associate,Secondary / secondary special,Married,House / apartment,Cleaning staff,3072.096825
0,0,1,0,1,0,0,0,2,3,135000,50.85114684,2.546253516,Working,Secondary / secondary special,Civil marriage,House / apartment,Cooking staff,2759.763028
0,1,0,1,1,0,0,0,2,4,360000,35.1684155,6.286234488,Working,Higher education,Married,House / apartment,Accountants,0
1,0,1,0,0,0,0,3,5,6,292500,33.86243386,1.839873509,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,0
0,0,1,0,0,0,0,1,3,17,140850,29.71998056,0.878868149,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,921.3268159
0,0,0,1,1,0,0,7,9,26,157500,37.85704019,4.514808655,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,557.4456372
0,1,1,1,1,0,0,0,2,59,180000,35.46410946,0.837799544,Commercial associate,Higher education,Married,House / apartment,Other,0
0,0,1,0,0,0,0,0,2,27,139500,48.73748263,23.21471351,State servant,Higher education,Married,House / apartment,Managers,1973.935956
0,1,0,1,0,0,0,0,1,8,225000,34.28407154,1.678336995,Working,Secondary / secondary special,Widow,House / apartment,Laborers,0
0,0,0,1,0,0,0,0,2,48,117000,28.29626892,0.72280745,Working,Secondary / secondary special,Married,House / apartment,Core staff,1702.366692
0,1,1,0,0,0,0,0,2,13,135000,38.93577555,4.221852605,Commercial associate,Secondary / secondary special,Married,House / apartment,Private service staff,1841.896409
0,0,1,0,1,0,1,0,2,6,83250,55.35774177,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,5910.00202
1,0,1,0,0,1,0,0,2,14,112500,23.81705305,0.553057215,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,1379.194897
0,1,1,0,0,0,0,0,1,40,54000,23.61992375,4.20816307,State servant,Secondary / secondary special,Single / not married,House / apartment,Medicine staff,4068.377127
1,1,1,1,0,0,0,1,3,32,202500,32.55371431,2.028789092,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0
0,0,1,0,0,0,0,2,4,43,112500,29.79116614,0.334024655,Working,Higher education,Civil marriage,House / apartment,Sales staff,2032.232775
0,0,1,0,0,0,0,2,4,12,225000,37.22732157,1.516800482,Working,Incomplete higher,Civil marriage,House / apartment,Managers,0
1,1,0,0,1,0,0,1,3,33,405000,40.35674928,3.926158648,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
1,1,1,1,0,0,0,0,2,16,90000,41.61618651,3.961751439,Working,Secondary / secondary special,Married,House / apartment,Drivers,3270.543235
0,1,0,0,0,0,0,0,2,60,247500,40.75922161,5.941258205,Commercial associate,Higher education,Married,House / apartment,High skill tech staff,0
0,0,1,0,0,0,0,1,2,3,337500,28.55363218,4.640752377,State servant,Higher education,Separated,House / apartment,Core staff,0
1,1,0,0,0,0,0,2,4,6,130500,24.849244,3.507258876,Working,Secondary / secondary special,Married,House / apartment,Laborers,495.3449724
0,1,1,0,0,0,0,0,2,44,216000,50.73067893,4.952873776,Working,Higher education,Married,House / apartment,Secretaries,0
0,0,1,0,0,0,1,0,2,50,67500,55.77390364,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,6470.107278
0,1,0,0,0,0,0,2,4,34,225000,35.43399248,5.631874713,Working,Secondary / secondary special,Civil marriage,House / apartment,Other,0
0,0,1,0,0,0,0,2,4,27,157500,30.93834918,2.757072356,Working,Lower secondary,Civil marriage,House / apartment,Laborers,570.6713377
0,0,1,1,1,0,0,0,2,18,90000,54.7827813,13.96058783,Working,Secondary / secondary special,Married,House / apartment,Laborers,5049.239505
0,0,1,1,1,0,0,0,1,3,121500,53.18658152,4.375175397,State servant,Higher education,Widow,House / apartment,Accountants,3311.356539
0,0,0,0,1,0,0,0,2,17,157500,49.67110892,8.325975208,State servant,Higher education,Civil marriage,Municipal apartment,Core staff,1531.670834
1,1,1,0,0,0,0,0,2,30,360000,47.24806122,8.859867075,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
0,0,1,0,0,0,0,2,4,42,135000,29.9307994,4.599683772,State servant,Higher education,Married,House / apartment,Other,1035.480784
1,0,1,0,0,0,0,1,1,39,126000,34.92200387,5.76329425,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Other,1832.142514
1,1,0,0,1,0,1,0,2,44,38250,62.81580046,0,Pensioner,Lower secondary,Married,House / apartment,Other,8358.91146
0,0,1,0,1,0,0,0,1,43,337500,31.66389454,3.950799811,Commercial associate,Higher education,Single / not married,House / apartment,Secretaries,0
0,1,0,0,0,0,0,1,3,6,90000,33.90350247,9.527916384,Working,Incomplete higher,Married,Rented apartment,Laborers,2967.179412
1,1,0,0,1,0,0,1,3,4,135000,35.6749283,4.451836793,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers,1455.17752
0,0,1,0,0,0,1,0,2,22,405000,59.01832344,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,1,0,1,54,135000,58.56656879,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,4525.346705
1,1,0,1,0,0,0,1,3,28,337500,39.62846602,2.765286077,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
1,1,0,0,0,0,0,0,2,51,112500,57.16202249,4.878950286,Working,Secondary / secondary special,Married,House / apartment,Other,4194.681251
0,1,1,0,0,1,0,0,2,21,270000,54.37757107,29.68712568,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,0,0,0,1,0,2,1,157500,57.0853611,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,2989.618153
1,1,0,0,1,0,0,1,3,26,450000,41.19181092,12.82983223,Working,Higher education,Married,House / apartment,Managers,0
0,0,0,0,1,0,1,0,1,3,180000,61.28804835,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,3158.403857
1,0,1,1,1,1,0,0,2,30,162000,27.43382821,1.467518156,Working,Secondary / secondary special,Married,House / apartment,Low-skill Laborers,0
0,0,0,0,0,0,0,0,1,38,81000,49.09614845,4.0247233,Commercial associate,Secondary / secondary special,Separated,House / apartment,Sales staff,5191.150417
1,1,0,0,0,0,0,2,4,15,225000,28.03890566,2.034264906,Working,Higher education,Married,House / apartment,Other,0
0,0,0,1,0,0,0,4,6,36,67500,36.35940505,0.766613962,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,3862.053126
1,1,1,0,0,1,0,0,1,8,315000,35.35185527,9.317097545,Working,Secondary / secondary special,Single / not married,House / apartment,Drivers,0
0,1,1,0,1,0,1,0,2,47,225000,60.11074834,0,Pensioner,Higher education,Married,House / apartment,Other,1050.585685
0,0,0,0,0,0,1,0,1,14,90000,64.28058071,0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,Other,7655.249435
0,0,1,0,0,0,0,0,1,28,178200,36.81389762,4.591470051,Commercial associate,Higher education,Separated,House / apartment,Other,0
1,1,1,0,0,0,0,0,2,58,270000,39.19313881,11.34041082,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,1,1,0,0,0,0,0,2,51,202500,40.27734998,17.59105252,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
1,1,1,0,0,0,0,1,3,9,360000,38.76602531,7.534720083,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
0,0,1,0,0,0,0,0,2,36,135000,53.35085594,1.607151413,Working,Secondary / secondary special,Married,House / apartment,Other,3014.214456
0,0,1,0,0,0,0,0,2,36,315000,53.26050501,5.363559827,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,0,0,0,0,0,0,2,31,180000,55.27286666,1.075997454,Working,Higher education,Married,House / apartment,Core staff,1256.13109
1,0,1,0,0,0,1,1,3,1,202500,49.63004032,0,Pensioner,Higher education,Civil marriage,House / apartment,Other,0
0,0,1,0,0,0,0,0,2,34,121500,51.94083383,22.34405908,Working,Secondary / secondary special,Married,House / apartment,Managers,3543.515931
0,0,1,0,0,0,1,0,2,38,90000,58.27908855,0,Pensioner,Higher education,Married,House / apartment,Other,5677.852739
1,0,1,0,0,1,0,0,2,21,135000,52.63900012,3.526424225,Commercial associate,Higher education,Married,House / apartment,Other,2232.922761
0,0,1,0,0,0,0,0,2,34,157500,52.01201941,6.351944256,Commercial associate,Secondary / secondary special,Married,House / apartment,HR staff,1709.455428
1,1,1,0,0,0,0,0,2,17,225000,48.75938589,2.299841886,Working,Secondary / secondary special,Civil marriage,House / apartment,Drivers,0
0,0,0,1,0,0,0,2,4,58,112500,29.35036311,0.350452097,Working,Secondary / secondary special,Married,House / apartment,Sales staff,1816.017881
1,0,0,0,0,1,0,0,2,20,135000,43.05358768,10.93246268,Working,Higher education,Married,House / apartment,Managers,1116.078032
0,0,1,0,1,0,0,0,1,7,90000,37.85704019,2.406620259,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,3289.530896
1,1,1,0,0,0,0,0,2,43,189000,43.54914885,5.15000308,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
0,0,1,0,0,0,0,1,2,8,112500,43.32190257,4.533974004,Working,Secondary / secondary special,Single / not married,House / apartment,Cleaning staff,2943.17353
0,0,0,0,0,0,0,1,3,46,157500,31.97875384,10.11656639,Working,Secondary / secondary special,Civil marriage,With parents,Sales staff,350.5705038
0,0,1,0,0,0,0,2,4,58,135000,34.93569341,4.156142837,Working,Secondary / secondary special,Married,House / apartment,Other,1030.005078
0,0,1,0,0,0,0,0,1,19,270000,58.00255994,6.518956584,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Accountants,0
0,0,1,0,0,0,0,0,2,56,81000,42.65659117,9.590888245,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,4008.24111
0,0,1,0,0,0,1,0,1,7,247500,61.14293928,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,223.4469287
0,1,1,0,1,1,0,0,2,14,90000,33.57221572,1.946651882,Commercial associate,Secondary / secondary special,Married,House / apartment,Medicine staff,2800.172941
1,0,1,0,0,0,0,0,1,36,270000,43.57379002,7.961833576,Working,Secondary / secondary special,Separated,House / apartment,Other,0
0,0,0,0,0,0,1,0,2,53,60750,62.22715045,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,7710.342567
0,0,1,0,0,0,1,0,2,13,247500,60.5269102,0,Pensioner,Higher education,Married,House / apartment,Other,0
1,0,1,0,0,0,0,0,2,15,270000,34.86998364,12.84078386,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
0,0,0,0,0,0,0,0,2,28,427500,57.46866808,16.9202653,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
0,0,0,0,0,0,0,0,1,31,67500,40.71815301,1.448352807,Commercial associate,Secondary / secondary special,Separated,House / apartment,Other,4646.248758
1,1,0,0,0,0,0,0,1,37,153000,29.94448894,3.132165616,Working,Secondary / secondary special,Single / not married,With parents,Laborers,232.9083968
0,0,1,0,0,0,1,0,1,25,189000,57.10726435,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,1868.735618
0,0,1,0,0,0,0,0,2,4,135000,42.28971163,0.632456519,Working,Secondary / secondary special,Married,House / apartment,Sales staff,1999.102122
0,0,1,0,0,0,0,0,2,29,112500,50.35832358,16.78063205,Working,Secondary / secondary special,Civil marriage,House / apartment,Other,3629.155996
0,0,1,0,0,0,0,0,1,28,135000,35.37649644,4.596945865,Commercial associate,Secondary / secondary special,Single / not married,With parents,Laborers,1486.405957
0,0,1,0,0,0,0,0,2,19,135000,38.76876322,12.69019898,Working,Higher education,Married,With parents,Sales staff,1174.353568
1,0,0,0,0,0,0,0,2,15,180000,41.20823836,4.594207958,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
1,1,0,1,1,0,0,0,2,45,191700,42.36363512,17.95245624,Working,Lower secondary,Married,House / apartment,Drivers,0
0,0,1,1,0,0,0,0,2,56,148500,27.12992053,8.345140557,Working,Incomplete higher,Married,House / apartment,Other,608.992565
1,1,0,0,1,0,0,1,3,17,135000,51.83953127,5.243091918,Working,Secondary / secondary special,Married,House / apartment,Laborers,2388.362723
1,0,1,0,0,0,0,2,4,39,135000,44.57312607,1.300505828,Working,Secondary / secondary special,Married,House / apartment,Security staff,1385.510587
